amount,senderVpa,receiverVpa,location,timestamp,hour_of_day,is_night,is_round_amount,vpa_domain_match,amount_log,velocity_score,location_risk_score,amount_zscore,label
11209.0,user476@upi,user412@upi,Chennai,2026-03-29T15:42:38.738229Z,15,0.0,0.0,1.0,9.324561516066206,1,0.1,-0.031917998105361334,0
12705.0,user324@upi,user335@upi,Pune,2026-04-16T13:42:38.768392Z,13,0.0,0.0,1.0,9.449829601826478,0,0.1,-0.316409406746029,0
3966.0,user449@upi,user452@upi,Bangalore,2026-04-21T15:42:38.757742Z,15,0.0,0.0,1.0,8.28576542051433,2,0.1,-0.061246338914198006,0
8361.0,user111@upi,user45@upi,Chennai,2026-04-11T10:42:38.777753Z,10,0.0,0.0,1.0,9.03145291191651,2,0.1,0.223863776966871,0
9152.0,user452@upi,user236@upi,Pune,2026-04-10T11:42:38.753543Z,11,0.0,0.0,1.0,9.121836973384779,2,0.1,-0.3402532773839435,0
126000.0,fraud861@upi,victim67@ybl,Foreign,2026-04-10T02:42:38.800947Z,2,1.0,1.0,0.0,11.744045122410057,7,1.0,5.583366667218918,1
13889.0,user256@upi,user439@upi,Delhi,2026-04-03T13:42:38.699611Z,13,0.0,0.0,1.0,9.53892443574839,1,0.1,0.4246040903579602,0
10278.0,user228@upi,user478@upi,Hyderabad,2026-04-19T08:42:38.784607Z,8,0.0,0.0,1.0,9.237858258012922,1,0.1,0.8193103214105297,0
13547.0,user466@upi,user321@upi,Delhi,2026-04-24T17:42:38.716455Z,17,0.0,0.0,1.0,9.513994213937663,0,0.1,-0.013731597806137363,0
10474.0,user69@upi,user154@upi,Pune,2026-04-25T09:42:38.717326Z,9,0.0,0.0,1.0,9.25674674479034,2,0.1,0.45015655782359676,0
1869.0,user41@upi,user392@upi,Ahmedabad,2026-04-13T22:42:38.759895Z,22,0.0,0.0,1.0,7.533693709848633,1,0.1,0.0266162999233841,0
8358.0,user420@upi,user428@upi,Suspicious,2026-03-28T14:42:38.694994Z,14,0.0,0.0,1.0,9.031094081699155,1,1.0,-0.20688930552627038,0
1132.0,user74@upi,user453@upi,Unknown,2026-03-27T21:42:38.743038Z,21,0.0,0.0,1.0,7.0326242610280065,0,1.0,0.5983329223314802,0
94000.0,fraud338@ibl,victim57@okaxis,Unknown,2026-03-30T02:42:38.808402Z,2,1.0,1.0,0.0,11.451060699493427,7,1.0,3.0373953528767346,1
238000.0,fraud15@okaxis,victim5@ibl,Suspicious,2026-04-14T00:42:38.799856Z,0,1.0,1.0,0.0,12.380030154325457,11,1.0,3.7162206984838377,1
8864.0,user109@upi,user105@upi,Hyderabad,2026-04-22T16:42:38.692734Z,16,0.0,0.0,1.0,9.089866218508309,1,0.1,0.4345629892862243,0
9234.0,user99@upi,user217@upi,Pune,2026-04-25T09:42:38.762602Z,9,0.0,0.0,1.0,9.13075589263334,1,0.1,0.1004841318121884,0
9754.0,user185@upi,user107@upi,Pune,2026-04-16T22:42:38.760738Z,22,0.0,0.0,1.0,9.185535253057212,0,0.1,-0.01859366670050655,0
6525.0,user361@upi,user336@upi,Pune,2026-04-17T20:42:38.744132Z,20,0.0,0.0,1.0,8.783549477153265,0,0.1,0.43218839746896465,0
2454.0,user10@upi,user161@upi,Chennai,2026-04-11T17:42:38.711432Z,17,0.0,0.0,1.0,7.805882040228621,1,0.1,0.5171808303185972,0
14444.0,user351@upi,user324@upi,Mumbai,2026-04-17T11:42:38.704284Z,11,0.0,0.0,1.0,9.578103612900335,2,0.1,0.5654975831484905,0
1357.0,user45@upi,user150@upi,Mumbai,2026-04-15T21:42:38.771421Z,21,0.0,0.0,1.0,7.213768308118642,0,0.1,0.5903638649088838,0
3355.0,user427@upi,user464@upi,Delhi,2026-04-03T14:42:38.747524Z,14,0.0,0.0,1.0,8.118505067587098,1,0.1,-0.04930422035592458,0
141638.0,fraud383@upi,victim77@ybl,Unknown,2026-04-04T00:42:38.809154Z,0,1.0,0.0,0.0,11.861036846048417,8,1.0,7.644587094814748,1
335000.0,fraud498@ybl,victim63@okaxis,Unknown,2026-04-09T04:42:38.805650Z,4,1.0,1.0,0.0,12.721888795877375,7,1.0,3.621197330774679,1
10862.0,user165@upi,user372@upi,Bangalore,2026-04-02T21:42:38.750297Z,21,0.0,0.0,1.0,9.293117798433752,2,0.1,0.3933800024560191,0
144815.0,fraud567@ybl,victim84@okaxis,Suspicious,2026-04-19T04:42:38.790314Z,4,1.0,0.0,0.0,11.883219250066952,6,1.0,6.917121783514337,1
2435.0,user336@upi,user31@upi,Pune,2026-04-20T10:42:38.783652Z,10,0.0,0.0,1.0,7.798112628829788,1,0.1,0.523931151164001,0
11662.0,user172@upi,user439@upi,Delhi,2026-04-06T16:42:38.757555Z,16,0.0,0.0,1.0,9.36417671669105,0,0.1,0.01548671020161363,0
14406.0,user408@upi,user336@upi,Kolkata,2026-04-10T21:42:38.735891Z,21,0.0,0.0,1.0,9.575469478561473,0,0.1,0.1056475169255684,0
6162.0,user345@upi,user352@upi,Hyderabad,2026-04-24T09:42:38.722121Z,9,0.0,0.0,1.0,8.726318950962243,1,0.1,0.6877048837170647,0
14233.0,user262@upi,user404@upi,Chennai,2026-03-31T11:42:38.752226Z,11,0.0,0.0,1.0,9.563388747859216,2,0.1,0.832003539032899,0
6973.0,user43@upi,user79@upi,Chennai,2026-04-20T11:42:38.724128Z,11,0.0,0.0,1.0,8.849944227235596,0,0.1,-0.3886613388090636,0
9758.0,user163@upi,user418@upi,Chennai,2026-04-15T21:42:38.760974Z,21,0.0,0.0,1.0,9.18594521514146,1,0.1,-0.23309585102336766,0
156298.0,fraud371@upi,victim62@ibl,Foreign,2026-04-06T05:42:38.794691Z,5,1.0,0.0,0.0,11.959526118436445,6,1.0,5.374270398360058,1
2616.0,user486@upi,user406@upi,Kolkata,2026-04-06T18:42:38.747295Z,18,0.0,0.0,1.0,7.869783902530146,1,0.1,3.140140368147572,0
132000.0,fraud48@ybl,victim97@okaxis,Foreign,2026-04-13T06:42:38.813452Z,6,0.0,1.0,0.0,11.790564777297387,14,1.0,3.7716220041469404,1
99000.0,fraud225@ibl,victim43@upi,Suspicious,2026-04-02T04:42:38.809738Z,4,1.0,1.0,0.0,11.502885230075814,15,1.0,6.849639318549653,1
7579.0,user62@upi,user286@upi,Pune,2026-04-02T11:42:38.731821Z,11,0.0,0.0,1.0,8.933268478636418,2,0.1,0.10195319356794441,0
1775.0,user290@upi,user270@upi,Mumbai,2026-04-11T10:42:38.758779Z,10,0.0,0.0,1.0,7.4821189235521155,0,0.1,0.6927477244813611,0
14204.0,user279@upi,user131@upi,Kolkata,2026-04-03T11:42:38.734845Z,11,0.0,0.0,1.0,9.561349294288288,2,0.1,-0.2679993959773993,0
14092.0,user227@upi,user428@upi,Kolkata,2026-04-04T19:42:38.772706Z,19,0.0,0.0,1.0,9.553433499191511,0,0.1,-0.15216910768224262,0
409736.0,fraud162@upi,victim97@ibl,Unknown,2026-04-12T00:42:38.801659Z,0,1.0,0.0,0.0,12.923270769440176,14,1.0,6.098548084922306,1
2758.0,user431@upi,user373@upi,Pune,2026-04-02T22:42:38.730899Z,22,0.0,0.0,1.0,7.922623574217286,0,0.1,0.8413655892239418,0
359000.0,fraud406@okaxis,victim11@upi,Unknown,2026-04-12T03:42:38.813471Z,3,1.0,1.0,0.0,12.791080452981857,12,1.0,5.779786874581438,1
9591.0,user209@upi,user426@upi,Bangalore,2026-04-11T19:42:38.780085Z,19,0.0,0.0,1.0,9.16868469670735,2,0.1,0.14868868027359738,0
11926.0,user242@upi,user434@upi,Delhi,2026-04-07T12:42:38.740799Z,12,0.0,0.0,1.0,9.386560016578668,0,0.1,0.627107125183026,0
6687.0,user405@upi,user178@upi,Bangalore,2026-04-22T11:42:38.772203Z,11,0.0,0.0,1.0,8.808070154764538,0,0.1,-0.42432327974679146,0
10400.0,user366@upi,user466@upi,Ahmedabad,2026-03-30T10:42:38.757726Z,10,0.0,0.0,1.0,9.249657234353133,0,0.1,-0.18608025881677032,0
7609.0,user380@upi,user353@upi,Delhi,2026-04-07T17:42:38.752218Z,17,0.0,0.0,1.0,8.937218450855731,0,0.1,0.546016674562918,0
12922.0,user442@upi,user170@upi,Pune,2026-04-21T22:42:38.735389Z,22,0.0,0.0,1.0,9.466763948525191,1,0.1,-0.4369421092049276,0
11180.0,user215@upi,user240@upi,Kolkata,2026-04-06T21:42:38.730891Z,21,0.0,0.0,1.0,9.321971188147367,1,0.1,-0.44558937854605396,0
256000.0,fraud959@upi,victim49@okaxis,Suspicious,2026-04-09T01:42:38.808866Z,1,1.0,1.0,0.0,12.45293662970407,11,1.0,4.030456513259487,1
11980.0,user176@upi,user394@upi,Hyderabad,2026-03-27T11:42:38.771880Z,11,0.0,0.0,1.0,9.3910773406399,1,0.1,0.44117305427640496,0
2460.0,user23@upi,user407@upi,Pune,2026-03-28T12:42:38.785148Z,12,0.0,0.0,1.0,7.8083230503910555,0,0.1,-0.14103653131576632,0
5193.0,user491@upi,user437@upi,Pune,2026-04-20T22:42:38.699099Z,22,0.0,0.0,1.0,8.555259392222693,1,0.1,0.6209097976004916,0
12553.0,user479@upi,user462@upi,Delhi,2026-03-27T14:42:38.698381Z,14,0.0,0.0,1.0,9.437794618877478,1,0.1,0.6611086719039192,0
8369.0,user388@upi,user365@upi,Bangalore,2026-04-02T18:42:38.725424Z,18,0.0,0.0,1.0,9.032409163483521,0,0.1,0.1699550536122838,0
76000.0,fraud915@ybl,victim32@upi,Suspicious,2026-03-29T02:42:38.793149Z,2,1.0,1.0,0.0,11.23850177707664,11,1.0,4.5777056123695825,1
13890.0,user23@upi,user417@upi,Delhi,2026-04-18T19:42:38.755914Z,19,0.0,0.0,1.0,9.53899642739739,0,0.1,-0.08562440325747728,0
7655.0,user259@upi,user204@upi,Delhi,2026-04-11T18:42:38.691427Z,18,0.0,0.0,1.0,8.94324493313279,0,0.1,-0.13709285811558264,0
9307.0,user126@upi,user238@upi,Kolkata,2026-04-13T12:42:38.739598Z,12,0.0,0.0,1.0,9.138629524422182,1,0.1,-0.30987813150777854,0
5354.0,user9@upi,user90@upi,Hyderabad,2026-04-10T08:42:38.689511Z,8,0.0,0.0,1.0,8.585785982881848,0,0.1,0.6125770854312242,0
10611.0,user357@upi,user142@upi,Pune,2026-03-31T18:42:38.787495Z,18,0.0,0.0,1.0,9.26974071525763,2,0.1,0.12945269629078449,0
410000.0,fraud363@ybl,victim60@okaxis,Foreign,2026-04-14T03:42:38.808737Z,3,1.0,1.0,0.0,12.923914877701906,13,1.0,3.4331713734705227,1
11899.0,user155@upi,user141@upi,Pune,2026-04-09T20:42:38.696902Z,20,0.0,0.0,1.0,9.38429367909962,1,0.1,0.10051651388146576,0
14522.0,user266@upi,user260@upi,Pune,2026-04-24T18:42:38.725581Z,18,0.0,0.0,1.0,9.583488878607804,2,0.1,-0.46333431475402315,0
10194.0,user255@upi,user355@upi,Chennai,2026-04-01T13:42:38.720549Z,13,0.0,0.0,1.0,9.229652683008556,0,0.1,0.28280343419651055,0
8095.0,user210@upi,user7@upi,Kolkata,2026-04-06T21:42:38.722024Z,21,0.0,0.0,1.0,8.999125391527247,2,0.1,0.7328733729509915,0
241000.0,fraud234@upi,victim95@okaxis,Foreign,2026-04-23T06:42:38.804381Z,6,0.0,1.0,0.0,12.392556361841777,6,1.0,7.143185820117346,1
8364.0,user241@upi,user344@upi,Kolkata,2026-04-26T16:42:38.760098Z,16,0.0,0.0,1.0,9.031811613420924,0,0.1,0.6123757875059297,0
4823.0,user123@upi,user105@upi,Chennai,2026-04-10T11:42:38.703161Z,11,0.0,0.0,1.0,8.481358738407021,1,0.1,-0.2085066233367595,0
7945.0,user329@upi,user53@upi,Hyderabad,2026-04-08T22:42:38.749572Z,22,0.0,0.0,1.0,8.980423936374544,1,0.1,-0.34750587517438364,0
14301.0,user496@upi,user139@upi,Kolkata,2026-04-13T08:42:38.712327Z,8,0.0,0.0,1.0,9.568154666608342,2,0.1,-0.01314906200043231,0
5840.0,user492@upi,user254@upi,Pune,2026-04-15T17:42:38.722790Z,17,0.0,0.0,1.0,8.67265729404031,1,0.1,0.4174081150819624,0
6239.0,user316@upi,user347@upi,Pune,2026-04-26T20:42:38.693988Z,20,0.0,0.0,1.0,8.738735461363474,1,0.1,-0.019275824784219575,0
14683.0,user164@upi,user174@upi,Chennai,2026-04-17T20:42:38.746125Z,20,0.0,0.0,1.0,9.594513744616725,1,0.1,-0.20680024265214536,0
11116.0,user127@upi,user244@upi,Pune,2026-04-10T14:42:38.738208Z,14,0.0,0.0,1.0,9.316230747233615,0,0.1,0.8592900618236492,0
9344.0,user111@upi,user489@upi,Ahmedabad,2026-04-01T14:42:38.702798Z,14,0.0,0.0,1.0,9.142596719889664,0,0.1,0.4164231326806176,0
3768.0,user137@upi,user20@upi,Kolkata,2026-04-06T09:42:38.759570Z,9,0.0,0.0,1.0,8.234564993267135,2,0.1,0.36139855427535617,0
6488.0,user470@upi,user190@upi,Hyderabad,2026-04-04T21:42:38.705101Z,21,0.0,0.0,1.0,8.77786371462117,0,0.1,0.563438152040872,0
6675.0,user438@upi,user232@upi,Unknown,2026-04-26T09:42:38.691111Z,9,0.0,0.0,1.0,8.806274284781725,1,1.0,-0.3471389770072318,0
13175.0,user157@upi,user84@upi,Bangalore,2026-03-31T17:42:38.720035Z,17,0.0,0.0,1.0,9.486152271857476,2,0.1,0.4560571898783419,0
12544.0,user409@upi,user83@upi,Bangalore,2026-04-01T13:42:38.755871Z,13,0.0,0.0,1.0,9.437077458800523,0,0.1,0.13844131535320725,0
8188.0,user145@upi,user68@upi,Chennai,2026-03-30T18:42:38.697880Z,18,0.0,0.0,1.0,9.010547069270189,0,0.1,0.9262491373304973,0
12414.0,user331@upi,user206@upi,Kolkata,2026-03-28T16:42:38.785019Z,16,0.0,0.0,1.0,9.426660697942268,0,0.1,0.09419837751392501,0
9424.0,user264@upi,user99@upi,Pune,2026-04-23T04:42:38.762590Z,4,1.0,0.0,1.0,9.151121012316212,0,0.1,0.7549618004200471,0
2587.0,user178@upi,user316@upi,Ahmedabad,2026-03-30T18:42:38.722336Z,18,0.0,0.0,1.0,7.858640655620791,0,0.1,-0.48702215028986556,0
434481.0,fraud983@upi,victim90@ybl,Suspicious,2026-04-18T03:42:38.804134Z,3,1.0,0.0,0.0,12.981909795901963,6,1.0,3.23656883739179,1
313000.0,fraud180@upi,victim52@ibl,Foreign,2026-04-11T06:42:38.797018Z,6,0.0,1.0,0.0,12.653961664405365,13,1.0,7.309633448717812,1
296575.0,fraud518@ibl,victim32@upi,Suspicious,2026-04-05T02:42:38.798096Z,2,1.0,0.0,0.0,12.600058788351994,5,1.0,5.377817044293309,1
14764.0,user48@upi,user174@upi,Suspicious,2026-03-29T19:42:38.691285Z,19,0.0,0.0,1.0,9.600014794178023,0,1.0,0.1469850012187912,0
8126.0,user59@upi,user330@upi,Ahmedabad,2026-04-22T22:42:38.772260Z,22,0.0,0.0,1.0,9.002947130753205,2,0.1,0.644631651305624,0
3692.0,user153@upi,user397@upi,Chennai,2026-04-07T13:42:38.723988Z,13,0.0,0.0,1.0,8.214194414852564,1,0.1,0.29258455416970364,0
14431.0,user126@upi,user266@upi,Kolkata,2026-04-10T19:42:38.692858Z,19,0.0,0.0,1.0,9.577203242302405,0,0.1,0.33655142472011423,0
13369.0,user379@upi,user416@upi,Chennai,2026-04-10T21:42:38.724097Z,21,0.0,0.0,1.0,9.500768670095988,5,0.1,0.11767633109079434,0
8655.0,user231@upi,user2@upi,Chennai,2026-04-19T11:42:38.720754Z,11,0.0,0.0,1.0,9.066008001086264,2,0.1,-0.3401860664633781,0
11623.0,user428@upi,user188@upi,Ahmedabad,2026-03-30T02:42:38.705851Z,2,1.0,0.0,1.0,9.36082720525012,0,0.1,0.06079307548855817,0
9209.0,user190@upi,user472@upi,Delhi,2026-04-15T17:42:38.694688Z,17,0.0,0.0,1.0,9.128045129249353,1,0.1,-0.3344957554243533,0
11531.0,user433@upi,user406@upi,Bangalore,2026-03-29T16:42:38.740880Z,16,0.0,0.0,1.0,9.352881058758292,2,0.1,0.17119652991317524,0
12033.0,user311@upi,user21@upi,Foreign,2026-04-03T20:42:38.782374Z,20,0.0,0.0,1.0,9.395491255780296,1,1.0,-0.2551480764974649,0
2387.0,user370@upi,user18@upi,Hyderabad,2026-04-16T09:42:38.726012Z,9,0.0,0.0,1.0,7.778211474512493,2,0.1,0.8588780656247577,0
2157.0,user187@upi,user96@upi,Chennai,2026-04-07T22:42:38.771066Z,22,0.0,0.0,1.0,7.67693714581808,0,0.1,-0.44031157789353065,0
2325.0,user123@upi,user213@upi,Chennai,2026-04-19T09:42:38.732267Z,9,0.0,0.0,1.0,7.75190533307861,0,0.1,0.20501632996413321,0
9663.0,user97@upi,user90@upi,Mumbai,2026-04-10T08:42:38.765159Z,8,0.0,0.0,1.0,9.176162920174596,2,0.1,0.56139272894976,0
7814.0,user491@upi,user69@upi,Delhi,2026-03-30T08:42:38.696346Z,8,0.0,0.0,1.0,8.963800242855577,1,0.1,0.04128780419474265,0
232072.0,fraud251@ybl,victim15@okaxis,Unknown,2026-03-27T06:42:38.800363Z,6,0.0,0.0,0.0,12.354807256327303,5,1.0,3.201867550322588,1
4124.0,user142@upi,user229@upi,Mumbai,2026-04-06T13:42:38.699598Z,13,0.0,0.0,1.0,8.324821298768782,1,0.1,0.5486566423361265,0
61063.0,user194@upi,user270@upi,Chennai,2026-04-01T20:42:38.767962Z,20,0.0,0.0,1.0,11.019677773478307,2,0.1,0.8067761849753352,0
5860.0,user476@upi,user256@upi,Hyderabad,2026-04-09T15:42:38.733517Z,15,0.0,0.0,1.0,8.676075516476429,1,0.1,0.045789938834959076,0
1682.0,user438@upi,user276@upi,Ahmedabad,2026-04-09T09:42:38.734873Z,9,0.0,0.0,1.0,7.428333194190806,1,0.1,-0.3098049963264124,0
2277.0,user256@upi,user354@upi,Kolkata,2026-04-15T18:42:38.726181Z,18,0.0,0.0,1.0,7.731053144007127,0,0.1,0.2910724992765845,0
4396.0,user388@upi,user242@upi,Mumbai,2026-04-08T19:42:38.752572Z,19,0.0,0.0,1.0,8.388677769180811,2,0.1,0.3413728933558915,0
5090.0,user21@upi,user125@upi,Bangalore,2026-04-17T18:42:38.758883Z,18,0.0,0.0,1.0,8.535229553902337,1,0.1,-0.4864412179166586,0
13276.0,user424@upi,user310@upi,Chennai,2026-04-06T19:42:38.699849Z,19,0.0,0.0,1.0,9.493788493895902,1,0.1,0.5763468038530402,0
386000.0,fraud858@ybl,victim12@ibl,Unknown,2026-04-20T04:42:38.808930Z,4,1.0,1.0,0.0,12.863595239117187,9,1.0,3.7177483414610593,1
89000.0,fraud281@okaxis,victim21@ibl,Unknown,2026-04-09T01:42:38.807175Z,1,1.0,1.0,0.0,11.39640288460621,9,1.0,3.8279586883270884,1
382.0,user119@upi,user155@upi,Ahmedabad,2026-04-14T08:42:38.781678Z,8,0.0,0.0,1.0,5.948034989180646,0,0.1,0.2588968552412413,0
11461.0,user361@upi,user251@upi,Kolkata,2026-04-06T16:42:38.694848Z,16,0.0,0.0,1.0,9.346792495111682,0,0.1,0.6809578524163395,0
10513.0,user216@upi,user157@upi,Kolkata,2026-04-15T22:42:38.788606Z,22,0.0,0.0,1.0,9.260462981379394,0,0.1,0.55802854455917,0
4537.0,user173@upi,user187@upi,Mumbai,2026-04-18T09:42:38.758907Z,9,0.0,0.0,1.0,8.420241665339788,0,0.1,0.4001338222902836,0
13416.0,user21@upi,user30@upi,Pune,2026-04-08T09:42:38.788444Z,9,0.0,0.0,1.0,9.504277838590472,1,0.1,0.07760164370459544,0
215000.0,fraud792@ibl,victim32@ybl,Unknown,2026-04-19T03:42:38.811170Z,3,1.0,1.0,0.0,12.278397958261774,5,1.0,4.777732291696576,1
384483.0,fraud391@ibl,victim56@ybl,Suspicious,2026-04-11T03:42:38.795577Z,3,1.0,0.0,0.0,12.859657454578267,11,1.0,7.077577727518609,1
185000.0,fraud525@ibl,victim11@upi,Unknown,2026-04-26T01:42:38.797399Z,1,1.0,1.0,0.0,12.128116509451258,6,1.0,3.6782127605011343,1
8935.0,user355@upi,user281@upi,Delhi,2026-03-30T09:42:38.702365Z,9,0.0,0.0,1.0,9.097843340749037,0,0.1,0.8098317398291923,0
7420.0,user225@upi,user483@upi,Ahmedabad,2026-04-26T20:42:38.768970Z,20,0.0,0.0,1.0,8.912069097970134,0,0.1,0.6507883894466358,0
178.0,user323@upi,user408@upi,Chennai,2026-04-15T22:42:38.780323Z,22,0.0,0.0,1.0,5.187385805840755,0,0.1,-0.20792250174869836,0
394000.0,fraud787@upi,victim2@okaxis,Unknown,2026-04-21T04:42:38.811710Z,4,1.0,1.0,0.0,12.884108726347916,10,1.0,3.1292404438087087,1
1849.0,user384@upi,user409@upi,Pune,2026-04-02T17:42:38.718939Z,17,0.0,0.0,1.0,7.52294091807237,0,0.1,0.49687370899703986,0
1670.0,user342@upi,user192@upi,Ahmedabad,2026-04-04T16:42:38.726571Z,16,0.0,0.0,1.0,7.421177528595393,0,0.1,0.34872943229464237,0
362079.0,fraud367@okaxis,victim24@ybl,Unknown,2026-04-18T06:42:38.808279Z,6,0.0,0.0,0.0,12.799620460867365,15,1.0,4.786071872325968,1
6462.0,user99@upi,user316@upi,Kolkata,2026-04-08T21:42:38.696712Z,21,0.0,0.0,1.0,8.773848885262895,0,0.1,0.701997469350029,0
7318.0,user478@upi,user436@upi,Kolkata,2026-04-15T17:42:38.725409Z,17,0.0,0.0,1.0,8.898228985601227,1,0.1,0.02000464257435075,0
9430.0,user355@upi,user115@upi,Kolkata,2026-04-16T19:42:38.782443Z,19,0.0,0.0,1.0,9.151757414543885,0,0.1,0.24070100124736915,0
8219.0,user398@upi,user256@upi,Delhi,2026-04-09T20:42:38.735375Z,20,0.0,0.0,1.0,9.014325488050225,0,0.1,-0.049836036990319466,0
13121.0,user378@upi,user371@upi,Ahmedabad,2026-03-31T13:42:38.726313Z,13,0.0,0.0,1.0,9.482045489904824,0,0.1,-0.1468673982163069,0
10080.0,user101@upi,user223@upi,Mumbai,2026-04-17T15:42:38.702285Z,15,0.0,0.0,1.0,9.218407743053941,2,0.1,0.38646272063765497,0
9372.0,user441@upi,user299@upi,Mumbai,2026-04-17T14:42:38.738194Z,14,0.0,0.0,1.0,9.145588494746486,1,0.1,0.6589071729166545,0
13151.0,user170@upi,user195@upi,Bangalore,2026-04-05T17:42:38.718304Z,17,0.0,0.0,1.0,9.48432911729596,0,0.1,0.05133994043951873,0
1694.0,user434@upi,user42@upi,Kolkata,2026-04-03T19:42:38.701794Z,19,0.0,0.0,1.0,7.43543801981455,1,0.1,0.1637913340745739,0
92000.0,fraud713@upi,victim94@okaxis,Suspicious,2026-04-06T01:42:38.803896Z,1,1.0,1.0,0.0,11.429554725537322,6,1.0,3.982106970223952,1
2795.0,user250@upi,user135@upi,Chennai,2026-04-25T08:42:38.788220Z,8,0.0,0.0,1.0,7.935945103353701,2,0.1,0.7740912918804594,0
7202.0,user109@upi,user275@upi,Pune,2026-04-03T13:42:38.705625Z,13,0.0,0.0,1.0,8.882252884889363,2,0.1,0.3259016657049174,0
12717.0,user371@upi,user269@upi,Hyderabad,2026-04-12T08:42:38.747026Z,8,0.0,0.0,1.0,9.450773591827353,0,0.1,0.9404229979000249,0
11503.0,user330@upi,user499@upi,Pune,2026-04-21T09:42:38.748545Z,9,0.0,0.0,1.0,9.350450079960828,2,0.1,0.09459221056292533,0
11030.0,user393@upi,user302@upi,Hyderabad,2026-04-02T18:42:38.781515Z,18,0.0,0.0,1.0,9.308464769969381,0,0.1,0.4200209226221504,0
7460.0,user228@upi,user488@upi,Kolkata,2026-04-05T15:42:38.700540Z,15,0.0,0.0,1.0,8.917444732471514,1,0.1,0.006701998330775338,0
708.0,user189@upi,user242@upi,Pune,2026-04-16T12:42:38.786166Z,12,0.0,0.0,1.0,6.5638555265321274,2,0.1,-0.056156846705753105,0
8614.0,user462@upi,user34@upi,Ahmedabad,2026-04-06T11:42:38.708570Z,11,0.0,0.0,1.0,9.06126014896203,2,0.1,0.20483991999016093,0
6463.0,user233@upi,user236@upi,Hyderabad,2026-04-25T15:42:38.754694Z,15,0.0,0.0,1.0,8.774003600200931,0,0.1,0.05255964523421097,0
12552.0,user380@upi,user241@upi,Chennai,2026-04-21T16:42:38.750521Z,16,0.0,0.0,1.0,9.437714959818209,2,0.1,0.18659791650190516,0
65000.0,fraud878@okaxis,victim53@upi,Foreign,2026-04-06T03:42:38.798148Z,3,1.0,1.0,0.0,11.082157933374816,6,1.0,4.229730360273174,1
446.0,user389@upi,user102@upi,Mumbai,2026-04-05T22:42:38.782625Z,22,0.0,0.0,1.0,6.102558594613569,0,0.1,-0.1319096013052266,0
11796.0,user485@upi,user61@upi,Chennai,2026-04-15T19:42:38.747319Z,19,0.0,0.0,1.0,9.375600540841843,2,0.1,0.17530489464767907,0
285000.0,fraud908@ybl,victim33@ibl,Suspicious,2026-04-01T01:42:38.798821Z,1,1.0,1.0,0.0,12.560247968016562,12,1.0,7.511177859283259,1
658.0,user288@upi,user104@upi,Kolkata,2026-04-17T10:42:38.738165Z,10,0.0,0.0,1.0,6.490723534502507,1,0.1,0.32274844251314194,0
340720.0,fraud351@upi,victim82@ibl,Unknown,2026-04-25T04:42:38.802559Z,4,1.0,0.0,0.0,12.738819239554047,14,1.0,4.144466095015458,1
6971.0,user151@upi,user314@upi,Mumbai,2026-04-12T19:42:38.692868Z,19,0.0,0.0,1.0,8.849657406639912,2,0.1,0.8555134699743943,0
6220.0,user494@upi,user319@upi,Hyderabad,2026-03-29T15:42:38.760966Z,15,0.0,0.0,1.0,8.73568594451502,2,0.1,-0.13216806372344025,0
11739.0,user311@upi,user254@upi,Hyderabad,2026-04-14T18:42:38.711697Z,18,0.0,0.0,1.0,9.370757093382087,2,0.1,0.3393492489308796,0
5031.0,user373@upi,user402@upi,Hyderabad,2026-04-21T08:42:38.693256Z,8,0.0,0.0,1.0,8.523572798380277,2,0.1,0.2097407979310424,0
2970.0,user297@upi,user34@upi,Unknown,2026-03-29T11:42:38.784873Z,11,0.0,0.0,1.0,7.9966538754626075,2,1.0,-0.11226930887333614,0
8919.0,user385@upi,user446@upi,Unknown,2026-04-23T19:42:38.777743Z,19,0.0,0.0,1.0,9.096051225574055,1,1.0,0.8946198766816567,0
169000.0,fraud384@upi,victim3@ibl,Unknown,2026-04-01T03:42:38.801208Z,3,1.0,1.0,0.0,12.037659911047468,11,1.0,6.271596256792547,1
463000.0,fraud696@okaxis,victim64@upi,Unknown,2026-04-12T06:42:38.796877Z,6,0.0,1.0,0.0,13.045484492893253,11,1.0,5.390948599320831,1
363000.0,fraud670@ybl,victim30@okaxis,Suspicious,2026-04-03T04:42:38.801427Z,4,1.0,1.0,0.0,12.80216086806413,12,1.0,7.279747349750337,1
2005.0,user230@upi,user181@upi,Mumbai,2026-04-18T09:42:38.772283Z,9,0.0,0.0,1.0,7.603897968521881,1,0.1,0.2167606169151628,0
12990.0,user286@upi,user350@upi,Kolkata,2026-04-16T18:42:38.704216Z,18,0.0,0.0,1.0,9.472012088995733,2,0.1,-0.289083176233668,0
9529.0,user185@upi,user294@upi,Kolkata,2026-04-06T09:42:38.787334Z,9,0.0,0.0,1.0,9.162199996648248,2,0.1,0.7013345560235265,0
496000.0,fraud30@okaxis,victim71@ybl,Foreign,2026-04-19T05:42:38.801288Z,5,1.0,1.0,0.0,13.114333221834064,12,1.0,4.866731701631367,1
13155.0,user269@upi,user326@upi,Delhi,2026-04-11T05:42:38.765856Z,5,1.0,0.0,1.0,9.484633207308947,2,0.1,0.39317291868667925,0
